,address,postcode,bedrooms,baths,parking,property_type,property_features,freq,processed_price
https://www.domain.com.au/2-115-albion-street-brunswick-vic-3056-16064194,2/115 Albion Street Brunswick VIC 3056,3056,2,1,1,Townhouse,[],week,520.0
https://www.domain.com.au/14-lanark-street-brunswick-vic-3056-16070992,14 Lanark Street Brunswick VIC 3056,3056,4,2,0,House,[],week,950.0
https://www.domain.com.au/6-27-balmoral-avenue-brunswick-vic-3056-16053773,6/27 Balmoral Avenue Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,[],week,380.0
https://www.domain.com.au/1-118-120-moreland-road-brunswick-vic-3056-16070009,1/118-120 Moreland Road Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,[],week,410.0
https://www.domain.com.au/9-fallon-street-brunswick-vic-3056-16067460,9 Fallon Street Brunswick VIC 3056,3056,3,1,1,House,[],week,3172.0
https://www.domain.com.au/7-16-de-carle-street-brunswick-vic-3056-16066679,7/16 De Carle Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,[],week,285.0
https://www.domain.com.au/23-union-street-brunswick-vic-3056-16065515,23 Union Street Brunswick VIC 3056,3056,4,1,0,Terrace,[],week,980.0
https://www.domain.com.au/10-lydia-street-brunswick-vic-3056-16063117,10 Lydia Street Brunswick VIC 3056,3056,2,1,1,House,[],week,650.0
https://www.domain.com.au/7-829-park-street-brunswick-vic-3056-16059261,7/829 Park Street Brunswick VIC 3056,3056,1,1,1,Studio,['Air conditioning'],week,240.0
https://www.domain.com.au/211-800-sydney-road-brunswick-vic-3056-16056009,211/800 Sydney Road Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,[],week,400.0
https://www.domain.com.au/13-35-stewart-street-brunswick-vic-3056-16052842,13/35 Stewart Street Brunswick VIC 3056,3056,3,3,1,Townhouse,[],week,1000.0
https://www.domain.com.au/8-705-park-street-brunswick-vic-3056-16059475,8/705 Park Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,[],week,400.0
https://www.domain.com.au/103-6-hope-street-brunswick-vic-3056-16057404,103/6 Hope Street Brunswick VIC 3056,3056,1,1,0,Apartment / Unit / Flat,[],week,295.0
https://www.domain.com.au/443-albert-street-brunswick-vic-3056-16055495,443 Albert Street Brunswick VIC 3056,3056,2,1,0,House,[],week,540.0
https://www.domain.com.au/30-warne-street-brunswick-vic-3056-16050041,30 Warne Street Brunswick VIC 3056,3056,2,2,1,House,[],week,640.0
https://www.domain.com.au/53-david-street-brunswick-vic-3056-16046348,53 David Street Brunswick VIC 3056,3056,2,1,1,Townhouse,[],week,510.0
https://www.domain.com.au/2-loyola-avenue-brunswick-vic-3056-16041030,2 Loyola Avenue Brunswick VIC 3056,3056,4,2,2,House,[],week,795.0
https://www.domain.com.au/42-belfast-road-brunswick-vic-3056-16040016,42 Belfast Road Brunswick VIC 3056,3056,2,1,0,House,"['Air conditioning', 'Ducted Heating', 'Gas']",week,575.0
https://www.domain.com.au/8-trafford-street-brunswick-vic-3056-16001164,8 Trafford Street Brunswick VIC 3056,3056,2,1,0,Terrace,"['Split System Air Con', 'Alarm System', 'Split System Heating', 'Garden / Courtyard', 'Dishwasher']",week,595.0
https://www.domain.com.au/73-albion-street-brunswick-vic-3056-16038613,73 Albion Street Brunswick VIC 3056,3056,3,1,1,House,[],week,565.0
https://www.domain.com.au/2-8-cumming-street-brunswick-vic-3056-16036366,2/8 Cumming Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes', 'Close to transport', 'Close to shops', 'Close to schools']",week,430.0
https://www.domain.com.au/24-david-street-brunswick-vic-3056-16022755,24 David Street Brunswick VIC 3056,3056,2,1,0,House,[],week,575.0
https://www.domain.com.au/6-newman-street-brunswick-vic-3056-16020617,6 Newman Street Brunswick VIC 3056,3056,2,1,0,House,"['Air conditioning', 'Gas']",week,520.0
https://www.domain.com.au/105-albert-street-brunswick-vic-3056-16007136,105 Albert Street Brunswick VIC 3056,3056,3,1,0,House,[],week,610.0
https://www.domain.com.au/4-248-moreland-road-brunswick-vic-3056-15986254,4/248 Moreland Road Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Split System Air Con', 'Split System Heating', 'Built in wardrobes', 'Dishwasher', 'Secure Parking']",week,450.0
https://www.domain.com.au/45-austral-avenue-brunswick-vic-3056-15984144,45 Austral avenue Brunswick VIC 3056,3056,3,1,1,House,[],week,600.0
https://www.domain.com.au/3-131-glenlyon-road-brunswick-vic-3056-15982096,3/131 Glenlyon Road Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Secure Parking', 'Split system heating', 'Floorboards']",week,485.0
https://www.domain.com.au/5-259-sydney-road-brunswick-vic-3056-15948472,5/259 Sydney Road Brunswick VIC 3056,3056,2,1,1,Townhouse,"['Split System Air Con', 'Split System Heating', 'Built in wardrobes', 'Garden / Courtyard', 'Balcony / Deck', 'Dishwasher', 'Secure Parking']",week,690.0
https://www.domain.com.au/59b-blyth-street-brunswick-vic-3056-16068060,59b Blyth Street Brunswick VIC 3056,3056,3,1,0,House,"['INSIDE:', 'Dishwasher', 'Split System Heating', 'Split System Air Conditioning']",week,650.0
https://www.domain.com.au/51-sutherland-street-brunswick-vic-3056-16062162,51 Sutherland Street Brunswick VIC 3056,3056,3,1,2,House,"['Internal Laundry*', 'Bath*', 'Heating', 'Close to shops', 'Close to schools', 'Car Parking - Surface']",week,585.0
https://www.domain.com.au/51-sutherland-street-brunswick-vic-3056-16062161,51 Sutherland Street Brunswick VIC 3056,3056,3,1,2,House,"['Internal Laundry*', 'Bath*', 'Heating', 'Close to shops', 'Close to schools', 'Car Parking - Surface']",week,585.0
https://www.domain.com.au/613-597-605-sydney-rd-brunswick-vic-3056-10008649,613/597-605 Sydney Rd Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Car Accom: Single Security Parking', 'Heating: Reverse Cycle Air Conditioning', 'Cooling: Reverse Cycle Air Conditioning', 'Cooking: Gas Hotplates and Electric Oven']",week,400.0
https://www.domain.com.au/142-albert-street-brunswick-vic-3056-16056145,142 Albert Street Brunswick VIC 3056,3056,2,1,0,House,"['Gas*', 'Dishwasher*']",week,510.0
https://www.domain.com.au/301-15-breese-street-brunswick-vic-3056-13545662,301/15 Breese Street Brunswick VIC 3056,3056,2,2,1,Apartment / Unit / Flat,"['Gas*', 'Internal Laundry*', 'Intercom*', 'Heating*', 'Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Formal Lounge']",week,480.0
https://www.domain.com.au/40-frederick-street-brunswick-vic-3056-16042062,40 Frederick Street Brunswick VIC 3056,3056,4,1,0,House,"['Gas*', 'Broadband internet access*', 'Bath*', 'Heating: Reverse Cycle Air Conditioning', 'Cooling: Reverse Cycle Air Conditioning', 'Kitchen: Standard', 'Laundry: Internal', 'Pool/Spa Count: 0']",week,800.0
https://www.domain.com.au/165-brunswick-road-brunswick-vic-3056-15962457,165 Brunswick Road Brunswick VIC 3056,3056,3,1,0,House,"['Built in wardrobes*', 'Gas*', 'Internal Laundry*', 'Bath*', 'Heating*', 'Reverse Cycle Air Con']",week,725.0
https://www.domain.com.au/2-1-sydney-road-brunswick-vic-3056-15708157,2/1 Sydney Road Brunswick VIC 3056,3056,1,1,0,Studio,[],week,360.0
https://www.domain.com.au/1-434-albion-street-brunswick-vic-3056-16066355,1/434 Albion Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Heating*', 'Balcony / Deck*']",week,490.0
https://www.domain.com.au/815-288-albert-st-brunswick-vic-3056-16065315,815/288 Albert St Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Secure Parking*', 'Intercom*', 'Heating*', 'Balcony / Deck*']",week,520.0
https://www.domain.com.au/32-leithead-street-brunswick-vic-3056-4210437,32 Leithead Street Brunswick VIC 3056,3056,2,1,0,House,"['Close to schools', 'Close to shops', 'Close to transport', 'Internal Laundry', 'Modern Bathroom', 'Modern Kitchen', 'Renovated', 'Unfurnished', 'Dishwasher', 'Split Air Conditioner', 'Ducted Central Heating']",week,475.0
https://www.domain.com.au/7-285-brunswick-rd-brunswick-vic-3056-10286461,7/285 Brunswick Rd Brunswick VIC 3056,3056,1,1,0,Apartment / Unit / Flat,"['Bath*', 'Balcony / Deck*', 'Car Accom: None', 'Heating: Gas', 'Cooking: Gas Upright Stove']",week,350.0
https://www.domain.com.au/1-425-brunswick-road-brunswick-vic-3056-16056624,1/425 Brunswick Road Brunswick VIC 3056,3056,2,1,1,House,"['Built in wardrobes*', 'Internal Laundry*', 'Bath*', 'Balcony / Deck*']",week,375.0
https://www.domain.com.au/157a-tinning-street-brunswick-vic-3056-16053663,157A Tinning Street Brunswick VIC 3056,3056,3,1,1,Townhouse,"['Air conditioning*', 'Gas*', 'Secure Parking*', 'Bath*']",week,620.0
https://www.domain.com.au/a21-1-5-grantham-street-brunswick-vic-3056-15556164,A21/1-5 Grantham Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Split-System Air Conditioning', 'Split-System Heating']",week,280.0
https://www.domain.com.au/36-blair-brunswick-vic-3056-14526925,36 Blair Brunswick VIC 3056,3056,2,0,0,House,"['Solar panels*', 'Air conditioning', 'Floorboards', 'Built in wardrobes', 'Internal Laundry', 'Gas', 'Bath', 'Separate Dining Room', 'Dishwasher', 'Fully fenced', 'Shed', 'Balcony / Deck']",week,595.0
https://www.domain.com.au/803-park-street-brunswick-vic-3056-16044997,803 Park Street Brunswick VIC 3056,3056,4,1,0,House,"['Internal Laundry*', 'Bath*', 'Heating*']",week,880.0
https://www.domain.com.au/62-108-124-union-street-brunswick-vic-3056-15728743,62/108-124 Union Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Gas*', 'Internal Laundry*', 'Dishwasher*', 'Balcony / Deck*']",week,430.0
https://www.domain.com.au/202-15-breese-street-brunswick-vic-3056-16040244,202/15 Breese Street Brunswick VIC 3056,3056,2,2,0,House,"['Gas*', 'Internal Laundry*', 'Balcony / Deck*']",week,450.0
https://www.domain.com.au/808-601-sydney-road-brunswick-vic-3056-16039549,808/601 Sydney Road Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Secure Parking*', 'Heating*', 'Dishwasher*', 'Balcony / Deck*']",week,385.0
https://www.domain.com.au/4-12-garden-street-brunswick-vic-3056-16032652,4/12 Garden Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Heating', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Close to schools', 'Car Parking - Surface']",week,340.0
https://www.domain.com.au/4-12-garden-street-brunswick-vic-3056-16032651,4/12 Garden Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Heating', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Close to schools', 'Car Parking - Surface']",week,340.0
https://www.domain.com.au/5-6-trinity-street-brunswick-vic-3056-16028905,5/6 Trinity Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Reverse Cycle Air Con']",week,350.0
https://www.domain.com.au/9-825-park-street-brunswick-vic-3056-16019686,9/825 Park Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Dishwasher*', 'Secure Parking', 'Balcony / Deck', 'Intercom', 'Air conditioning']",week,450.0
https://www.domain.com.au/20-thistle-street-brunswick-vic-3056-9485359,20 Thistle Street Brunswick VIC 3056,3056,2,1,1,House,"['Car Accom: Single Garage', 'Heating: Gas Ducted Heating', 'Cooling: Evaporative Cooling', 'Cooking: Gas Hotplates and Electric Oven', 'Pool/Spa Count: 0']",week,550.0
https://www.domain.com.au/304-623-sydney-road-brunswick-vic-3056-16002153,304/623 Sydney Road Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,[],week,420.0
https://www.domain.com.au/27-dods-street-brunswick-vic-3056-15997987,27 Dods Street Brunswick VIC 3056,3056,3,1,0,House,[],week,695.0
https://www.domain.com.au/24-1-3-dods-street-brunswick-vic-3056-15994875,24/1-3 Dods Street Brunswick VIC 3056,3056,2,2,1,Apartment / Unit / Flat,[],week,995.0
https://www.domain.com.au/4-28-heller-street-brunswick-vic-3056-15992724,4/28 Heller Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Internal Laundry*', 'Heating*']",week,350.0
https://www.domain.com.au/6-446-albion-street-brunswick-vic-3056-15980758,6/446 Albion Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,[],week,285.0
https://www.domain.com.au/36-david-st-brunswick-vic-3056-11352125,36 David St Brunswick VIC 3056,3056,3,2,0,House,"['Car Accom: None', 'Heating: Gas Ducted Heating', 'Cooking: Electric Upright Stove']",week,620.0
https://www.domain.com.au/103-26-breese-street-brunswick-vic-3056-15971881,103/26 Breese Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Heating*', 'Study*', 'Balcony / Deck*', 'Air conditioning', 'Built in wardrobes', 'Close to transport', 'Close to shops', 'Intercom', 'Close to schools', 'City Views', 'Security Access', 'Security System']",week,400.0
https://www.domain.com.au/9-william-street-brunswick-vic-3056-15965783,9 William Street Brunswick VIC 3056,3056,3,1,1,Townhouse,[],week,650.0
https://www.domain.com.au/15-nash-street-brunswick-vic-3056-15962829,15 Nash Street Brunswick VIC 3056,3056,2,1,0,House,[],week,530.0
https://www.domain.com.au/2-79-tinning-brunswick-vic-3056-15961334,2/79 Tinning Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,[],week,260.0
https://www.domain.com.au/58-evans-street-brunswick-vic-3056-15927358,58 Evans Street Brunswick VIC 3056,3056,2,1,0,House,['Gas*'],week,520.0
https://www.domain.com.au/2-308-brunswick-road-brunswick-vic-3056-15915840,2/308 Brunswick Road Brunswick VIC 3056,3056,3,2,2,Townhouse,"['Air conditioning', 'Reverse Cycle Air Con']",week,990.0
https://www.domain.com.au/15-sturrock-street-brunswick-vic-3056-15910452,15 Sturrock Street Brunswick VIC 3056,3056,3,1,0,House,"['Courtyard', 'Remote Garage', 'Dishwasher', 'Floorboards']",week,650.0
https://www.domain.com.au/21-35-stewart-street-brunswick-vic-3056-15895780,21/35 Stewart Street Brunswick VIC 3056,3056,3,2,1,Townhouse,[],week,920.0
https://www.domain.com.au/2-32-donald-st-brunswick-vic-3056-9576488,2/32 Donald St Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,['Car Accom: Single Off-Street Parking'],week,390.0
https://www.domain.com.au/6-chambers-street-brunswick-vic-3056-15888202,6 Chambers Street Brunswick VIC 3056,3056,5,1,1,House,"['Internal Laundry*', 'Heating*']",week,680.0
https://www.domain.com.au/167-barkly-street-brunswick-vic-3056-15876911,167 Barkly Street Brunswick VIC 3056,3056,2,1,0,House,[],week,490.0
https://www.domain.com.au/1-145-edward-street-brunswick-vic-3056-15867704,1/145 Edward Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Built in wardrobes', 'Broadband', 'Fully fenced']",week,370.0
https://www.domain.com.au/219-300-victoria-street-brunswick-vic-3056-15815575,219/300 Victoria Street Brunswick VIC 3056,3056,2,2,1,Apartment / Unit / Flat,"['Internal Laundry*', 'Secure Parking*', 'Gym*', 'Intercom*', 'Balcony / Deck*']",week,420.0
https://www.domain.com.au/7-380-brunswick-road-brunswick-vic-3056-15809815,7/380 Brunswick Road Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,[],week,300.0
https://www.domain.com.au/43-lydia-street-brunswick-vic-3056-15801204,43 Lydia Street Brunswick VIC 3056,3056,3,1,0,House,[],week,550.0
https://www.domain.com.au/c103-460-victoria-street-brunswick-vic-3056-12105867,C103/460 Victoria Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'Dishwasher*', 'Balcony / Deck*', 'Car Accom: Single Security Parking', 'Heating: Reverse Cycle Air Conditioning', 'Cooling: Reverse Cycle Air Conditioning']",week,380.0
https://www.domain.com.au/d101-460-victoria-st-brunswick-vic-3056-9670480,D101/460 Victoria St Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Car Accom: Basement Carspace', 'Heating: Reverse Cycle Air Conditioning', 'Cooling: Reverse Cycle Air Conditioning', 'Map Ref: 29 D7', 'Date Available: Now']",week,450.0
https://www.domain.com.au/105-288-albert-street-brunswick-vic-3056-14220402,105/288 Albert Street Brunswick VIC 3056,3056,1,1,1,Apartment / Unit / Flat,"['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Secure Parking', 'Terrace-Balcony']",week,380.0
https://www.domain.com.au/6-1-7-colebrook-street-brunswick-vic-3056-15337104,6/1-7 Colebrook Street Brunswick VIC 3056,3056,3,2,2,Apartment / Unit / Flat,"['Bath*', 'Heating*', 'Dishwasher*']",week,800.0
https://www.domain.com.au/306-32-breese-street-brunswick-vic-3056-16069278,306/32 Breese Street Brunswick VIC 3056,3056,2,1,1,Apartment / Unit / Flat,"['Balcony', 'Secure Parking', 'Broadband Internet Available', 'Built in wardrobes', 'Dishwasher', 'Floorboards', 'Intercom', 'Air conditioning', 'Reverse Cycle Air Conditioning', 'Split-System Air Conditioning']",week,450.0
https://www.domain.com.au/4-trenoweth-street-brunswick-vic-3056-16065931,4 Trenoweth Street Brunswick VIC 3056,3056,2,2,1,House,"['Air conditioning', 'Built in wardrobes', 'Separate Laundry', 'Floorboards', 'Heating']",week,650.0
https://www.domain.com.au/11-515-sydney-road-brunswick-vic-3056-13213750,11/515 Sydney Road Brunswick VIC 3056,3056,1,1,0,Apartment / Unit / Flat,"['Internal Laundry*', 'Air conditioning', 'Balcony', 'Built in wardrobes', 'Intercom', 'Heating']",week,230.0
https://www.domain.com.au/32-trafford-street-brunswick-vic-3056-11727031,32 Trafford Street Brunswick VIC 3056,3056,2,1,0,House,"['Internal Laundry*', 'Gas Stove', 'Floorboards', 'Heating', 'Fully fenced']",week,530.0
https://www.domain.com.au/217-37-breese-street-brunswick-vic-3056-15300303,217/37 Breese Street Brunswick VIC 3056,3056,2,2,1,Apartment / Unit / Flat,"['Built in wardrobes*', 'Gas*', 'INSIDE:', 'Intercom', 'Floorboards', 'Dishwasher', 'Split System Heating', 'Split System Air Conditioning', 'OUTSIDE:', 'Balcony', 'Secure Parking']",week,450.0
https://www.domain.com.au/14a-sheffield-street-brunswick-vic-3056-11627134,14a Sheffield Street Brunswick VIC 3056,3056,2,1,2,Townhouse,"['Study*', 'Air conditioning', 'Balcony', 'Built in wardrobes', 'Dishwasher', 'Separate Laundry', 'Floorboards', 'Heating', 'Courtyard', 'Fully fenced']",week,510.0
https://www.domain.com.au/9-82-blyth-street-brunswick-vic-3056-11479905,9/82 Blyth Street Brunswick VIC 3056,3056,2,2,1,Apartment / Unit / Flat,"['Gas*', 'Internal Laundry*', 'Heating*', 'Dishwasher*', 'Air conditioning', 'Built in wardrobes', 'Secure Parking', 'Deck']",week,380.0
https://www.domain.com.au/2-216-dawson-street-brunswick-vic-3056-12659643,2/216 Dawson Street Brunswick VIC 3056,3056,2,1,1,Townhouse,"['Heating*', 'Dishwasher*', 'Balcony / Deck*', 'Air conditioning', 'Built in wardrobes']",week,400.0
